4.0,b'kerosene',160.0,78.0,1.4,2.0,b'0'
4.0,b'thinner',100.0,92.0,5.6,21.0,b'1'
4.0,b'kerosene',140.0,102.0,3.7,51.0,b'0'
1.0,b'gasoline',60.0,102.0,0.0,70.0,b'0'
2.0,b'kerosene',170.0,94.0,4.3,24.0,b'0'
6.0,b'lpg',10.0,105.0,15.2,45.0,b'1'
3.0,b'thinner',110.0,92.0,6.5,21.0,b'1'
5.0,b'kerosene',120.0,101.0,5.7,18.0,b'0'
5.0,b'kerosene',60.0,105.0,12.3,21.0,b'1'
4.0,b'kerosene',100.0,105.0,7.1,48.0,b'0'
4.0,b'thinner',190.0,94.0,1.6,55.0,b'0'
6.0,b'lpg',30.0,78.0,4.5,2.0,b'0'
3.0,b'kerosene',50.0,92.0,14.9,42.0,b'1'
4.0,b'gasoline',20.0,105.0,12.3,10.0,b'1'
2.0,b'gasoline',180.0,96.0,3.9,25.0,b'0'
4.0,b'kerosene',60.0,102.0,3.7,66.0,b'0'
5.0,b'thinner',180.0,80.0,1.4,2.0,b'0'
3.0,b'thinner',10.0,88.0,8.8,4.0,b'1'
5.0,b'gasoline',150.0,96.0,0.0,68.0,b'0'
2.0,b'gasoline',120.0,104.0,5.6,23.0,b'1'
5.0,b'kerosene',30.0,89.0,12.3,28.0,b'1'
3.0,b'thinner',100.0,79.0,3.0,2.0,b'0'
1.0,b'kerosene',190.0,92.0,2.6,32.0,b'0'
3.0,b'gasoline',10.0,109.0,15.2,21.0,b'1'
2.0,b'kerosene',180.0,90.0,2.8,7.0,b'0'
1.0,b'gasoline',50.0,100.0,2.8,66.0,b'1'
7.0,b'lpg',180.0,102.0,2.5,51.0,b'0'
1.0,b'thinner',180.0,95.0,3.8,26.0,b'0'
2.0,b'kerosene',130.0,97.0,5.7,46.0,b'0'
2.0,b'kerosene',40.0,88.0,12.0,19.0,b'1'
1.0,b'kerosene',40.0,109.0,14.9,35.0,b'1'
3.0,b'thinner',80.0,106.0,11.8,32.0,b'1'
5.0,b'thinner',70.0,104.0,11.0,20.0,b'1'
1.0,b'kerosene',150.0,90.0,3.7,21.0,b'1'
1.0,b'thinner',90.0,84.0,3.2,2.0,b'0'
1.0,b'gasoline',10.0,105.0,12.9,8.0,b'1'
4.0,b'thinner',190.0,76.0,0.4,2.0,b'0'
6.0,b'lpg',160.0,97.0,0.0,75.0,b'0'
4.0,b'thinner',140.0,90.0,3.2,10.0,b'0'
2.0,b'thinner',60.0,84.0,0.0,1.0,b'0'
1.0,b'thinner',50.0,95.0,0.0,75.0,b'0'
7.0,b'lpg',30.0,86.0,10.0,13.0,b'1'
5.0,b'thinner',10.0,102.0,13.3,55.0,b'1'
2.0,b'gasoline',10.0,91.0,12.9,9.0,b'1'
5.0,b'thinner',80.0,105.0,11.3,26.0,b'1'
3.0,b'kerosene',60.0,110.0,13.8,47.0,b'1'
2.0,b'thinner',60.0,102.0,3.7,66.0,b'0'
4.0,b'gasoline',50.0,90.0,10.2,9.0,b'1'
5.0,b'thinner',130.0,89.0,5.3,18.0,b'0'
5.0,b'thinner',150.0,103.0,4.2,38.0,b'0'
5.0,b'kerosene',180.0,91.0,2.9,21.0,b'0'
2.0,b'kerosene',150.0,105.0,4.3,42.0,b'0'
6.0,b'lpg',170.0,108.0,0.0,70.0,b'0'
4.0,b'thinner',60.0,108.0,14.6,38.0,b'1'
1.0,b'kerosene',80.0,104.0,11.9,47.0,b'1'
5.0,b'thinner',180.0,96.0,0.0,70.0,b'0'
2.0,b'thinner',110.0,92.0,6.5,21.0,b'1'
4.0,b'kerosene',30.0,108.0,14.2,34.0,b'1'
2.0,b'gasoline',90.0,106.0,12.8,28.0,b'1'
6.0,b'lpg',10.0,93.0,15.1,51.0,b'1'
1.0,b'thinner',20.0,91.0,12.2,8.0,b'1'
5.0,b'gasoline',140.0,96.0,0.0,68.0,b'0'
5.0,b'kerosene',110.0,106.0,9.3,27.0,b'0'
4.0,b'gasoline',160.0,89.0,3.7,6.0,b'0'
1.0,b'thinner',130.0,92.0,4.6,11.0,b'1'
6.0,b'lpg',40.0,75.0,0.0,1.0,b'0'
2.0,b'gasoline',50.0,100.0,2.8,66.0,b'0'
1.0,b'kerosene',170.0,91.0,2.0,7.0,b'0'
5.0,b'gasoline',190.0,94.0,2.6,47.0,b'0'
1.0,b'kerosene',30.0,106.0,14.8,50.0,b'1'
1.0,b'kerosene',20.0,110.0,15.0,52.0,b'1'
3.0,b'kerosene',50.0,101.0,0.0,68.0,b'0'
2.0,b'gasoline',30.0,90.0,12.0,27.0,b'1'
5.0,b'kerosene',120.0,104.0,7.9,28.0,b'0'
3.0,b'kerosene',130.0,97.0,5.7,46.0,b'0'
3.0,b'gasoline',140.0,87.0,4.8,4.0,b'0'
2.0,b'kerosene',150.0,103.0,4.2,38.0,b'0'
5.0,b'gasoline',50.0,90.0,11.3,7.0,b'1'
2.0,b'kerosene',40.0,107.0,14.9,45.0,b'1'
2.0,b'gasoline',160.0,95.0,4.0,40.0,b'0'
5.0,b'kerosene',160.0,96.0,0.0,67.0,b'0'
7.0,b'lpg',140.0,105.0,4.0,42.0,b'0'
5.0,b'kerosene',170.0,88.0,4.2,17.0,b'0'
4.0,b'gasoline',10.0,102.0,13.3,55.0,b'1'
7.0,b'lpg',140.0,90.0,4.5,19.0,b'1'
2.0,b'thinner',110.0,106.0,8.1,36.0,b'0'
2.0,b'kerosene',140.0,102.0,5.4,38.0,b'0'
2.0,b'gasoline',60.0,89.0,11.5,17.0,b'1'
2.0,b'thinner',20.0,91.0,15.0,35.0,b'1'
7.0,b'lpg',140.0,93.0,5.6,33.0,b'0'
3.0,b'gasoline',50.0,90.0,10.2,9.0,b'1'
2.0,b'gasoline',90.0,90.0,8.2,12.0,b'1'
4.0,b'gasoline',40.0,85.0,9.2,4.0,b'1'
3.0,b'thinner',20.0,78.0,3.7,2.0,b'0'
4.0,b'thinner',20.0,106.0,13.8,25.0,b'1'
6.0,b'lpg',160.0,93.0,3.9,18.0,b'1'
2.0,b'thinner',40.0,107.0,14.5,46.0,b'1'
4.0,b'gasoline',190.0,102.0,2.6,50.0,b'0'
2.0,b'thinner',20.0,103.0,12.0,55.0,b'1'
2.0,b'thinner',160.0,96.0,0.0,67.0,b'0'
5.0,b'gasoline',20.0,104.0,7.5,65.0,b'1'
1.0,b'thinner',10.0,75.0,0.8,1.0,b'0'
1.0,b'thinner',190.0,94.0,2.2,30.0,b'0'
1.0,b'thinner',160.0,105.0,1.5,65.0,b'0'
2.0,b'thinner',110.0,96.0,0.0,72.0,b'0'
1.0,b'thinner',30.0,87.0,9.2,4.0,b'1'
2.0,b'thinner',60.0,90.0,9.6,12.0,b'1'
5.0,b'kerosene',60.0,106.0,12.5,25.0,b'1'
1.0,b'thinner',20.0,92.0,13.2,21.0,b'1'
3.0,b'kerosene',20.0,96.0,4.0,67.0,b'1'
3.0,b'gasoline',160.0,88.0,3.2,5.0,b'0'
5.0,b'thinner',110.0,89.0,8.1,6.0,b'0'
2.0,b'kerosene',170.0,96.0,0.0,67.0,b'0'
5.0,b'thinner',150.0,91.0,4.3,23.0,b'0'
7.0,b'lpg',40.0,107.0,14.4,47.0,b'1'
5.0,b'thinner',120.0,103.0,8.5,33.0,b'0'
2.0,b'kerosene',110.0,102.0,4.8,51.0,b'0'
5.0,b'thinner',50.0,84.0,5.8,3.0,b'0'
2.0,b'gasoline',90.0,104.0,10.2,23.0,b'1'
5.0,b'thinner',70.0,103.0,10.6,50.0,b'1'
4.0,b'kerosene',30.0,101.0,5.0,66.0,b'0'
2.0,b'thinner',190.0,93.0,2.3,48.0,b'0'
1.0,b'kerosene',20.0,106.0,13.3,24.0,b'1'
3.0,b'thinner',10.0,105.0,15.2,45.0,b'1'
3.0,b'thinner',150.0,92.0,4.9,16.0,b'0'
4.0,b'gasoline',100.0,103.0,9.1,44.0,b'0'
2.0,b'gasoline',20.0,111.0,14.9,48.0,b'1'
3.0,b'kerosene',60.0,108.0,14.2,45.0,b'1'
4.0,b'thinner',100.0,102.0,4.9,51.0,b'0'
1.0,b'thinner',40.0,108.0,14.4,33.0,b'1'
4.0,b'thinner',180.0,101.0,3.1,44.0,b'0'
1.0,b'gasoline',150.0,86.0,5.2,4.0,b'0'
5.0,b'thinner',10.0,109.0,7.8,66.0,b'0'
5.0,b'thinner',150.0,94.0,3.1,50.0,b'0'
2.0,b'gasoline',140.0,74.0,0.0,1.0,b'0'
3.0,b'kerosene',70.0,88.0,10.7,17.0,b'1'
3.0,b'thinner',50.0,105.0,12.5,21.0,b'1'
1.0,b'thinner',50.0,108.0,12.5,51.0,b'1'
1.0,b'thinner',120.0,105.0,4.8,52.0,b'1'
1.0,b'gasoline',80.0,89.0,10.3,15.0,b'1'
4.0,b'thinner',30.0,108.0,14.2,34.0,b'1'
3.0,b'thinner',190.0,92.0,2.0,9.0,b'0'
5.0,b'thinner',10.0,108.0,15.4,27.0,b'1'
4.0,b'gasoline',20.0,92.0,13.3,28.0,b'1'
2.0,b'kerosene',150.0,93.0,4.4,40.0,b'0'
5.0,b'gasoline',100.0,91.0,7.5,19.0,b'1'
1.0,b'kerosene',140.0,96.0,1.7,65.0,b'0'
2.0,b'gasoline',80.0,80.0,3.2,2.0,b'1'
2.0,b'thinner',130.0,96.0,0.0,72.0,b'0'
2.0,b'gasoline',90.0,104.0,8.5,51.0,b'1'
3.0,b'gasoline',130.0,90.0,5.6,17.0,b'1'
5.0,b'kerosene',60.0,90.0,9.6,12.0,b'1'
5.0,b'gasoline',150.0,86.0,5.2,4.0,b'0'
6.0,b'lpg',20.0,92.0,16.0,42.0,b'1'
2.0,b'kerosene',170.0,91.0,2.0,10.0,b'0'
3.0,b'gasoline',140.0,92.0,4.8,46.0,b'0'
1.0,b'kerosene',40.0,92.0,14.1,28.0,b'1'
4.0,b'kerosene',180.0,95.0,2.1,60.0,b'0'
1.0,b'kerosene',110.0,108.0,4.2,52.0,b'0'
1.0,b'kerosene',100.0,104.0,6.5,22.0,b'1'
3.0,b'gasoline',30.0,112.0,16.0,46.0,b'1'
2.0,b'thinner',90.0,102.0,0.0,68.0,b'0'
5.0,b'kerosene',100.0,103.0,2.1,66.0,b'0'
7.0,b'lpg',20.0,80.0,5.0,3.0,b'0'
1.0,b'kerosene',40.0,107.0,14.9,45.0,b'1'
1.0,b'thinner',60.0,108.0,12.6,48.0,b'1'
2.0,b'gasoline',50.0,92.0,14.9,42.0,b'1'
7.0,b'lpg',80.0,107.0,8.2,52.0,b'0'
1.0,b'gasoline',160.0,96.0,0.0,70.0,b'0'
4.0,b'gasoline',190.0,97.0,2.6,28.0,b'0'
1.0,b'gasoline',90.0,89.0,10.9,17.0,b'1'
5.0,b'thinner',140.0,102.0,3.7,51.0,b'0'
1.0,b'gasoline',120.0,96.0,1.9,66.0,b'0'
3.0,b'thinner',160.0,94.0,2.7,52.0,b'0'
1.0,b'gasoline',150.0,88.0,4.3,6.0,b'0'
4.0,b'kerosene',90.0,105.0,10.0,21.0,b'1'
7.0,b'lpg',180.0,93.0,3.6,34.0,b'0'
4.0,b'kerosene',30.0,89.0,10.9,16.0,b'1'
5.0,b'thinner',90.0,96.0,2.5,66.0,b'0'
2.0,b'thinner',160.0,92.0,3.4,22.0,b'0'
4.0,b'gasoline',60.0,90.0,11.9,18.0,b'1'
1.0,b'kerosene',40.0,86.0,10.0,5.0,b'1'
2.0,b'gasoline',110.0,89.0,7.5,5.0,b'1'
3.0,b'thinner',170.0,94.0,4.2,25.0,b'0'
3.0,b'kerosene',120.0,96.0,0.0,68.0,b'0'
5.0,b'kerosene',190.0,96.0,0.0,66.0,b'0'
1.0,b'kerosene',90.0,90.0,8.2,12.0,b'1'
4.0,b'kerosene',90.0,105.0,11.0,25.0,b'1'
7.0,b'lpg',160.0,101.0,2.7,51.0,b'0'
5.0,b'thinner',80.0,106.0,11.6,40.0,b'1'
2.0,b'thinner',150.0,96.0,5.3,32.0,b'0'
3.0,b'gasoline',10.0,108.0,15.5,28.0,b'1'
1.0,b'thinner',170.0,92.0,3.8,22.0,b'1'
1.0,b'thinner',140.0,88.0,2.3,11.0,b'1'
4.0,b'kerosene',30.0,96.0,2.2,67.0,b'0'
5.0,b'gasoline',90.0,106.0,11.0,40.0,b'1'
4.0,b'kerosene',50.0,104.0,12.0,18.0,b'1'
4.0,b'thinner',60.0,89.0,11.2,15.0,b'1'
4.0,b'thinner',40.0,108.0,14.8,40.0,b'1'
1.0,b'kerosene',130.0,91.0,6.8,14.0,b'1'
1.0,b'thinner',180.0,92.0,3.3,14.0,b'0'
2.0,b'gasoline',50.0,92.0,12.3,23.0,b'1'
4.0,b'kerosene',90.0,88.0,10.0,7.0,b'1'
1.0,b'gasoline',50.0,92.0,13.6,40.0,b'1'
3.0,b'kerosene',120.0,96.0,2.2,65.0,b'0'
5.0,b'kerosene',170.0,95.0,3.2,46.0,b'0'
1.0,b'gasoline',60.0,105.0,12.5,50.0,b'1'
5.0,b'gasoline',30.0,108.0,14.2,34.0,b'1'
5.0,b'kerosene',170.0,92.0,4.2,23.0,b'0'
6.0,b'lpg',50.0,100.0,2.8,66.0,b'0'
5.0,b'thinner',160.0,94.0,1.9,55.0,b'0'
5.0,b'thinner',100.0,102.0,4.9,51.0,b'0'
7.0,b'lpg',30.0,96.0,0.0,72.0,b'0'
1.0,b'kerosene',50.0,105.0,11.5,20.0,b'1'
5.0,b'kerosene',170.0,96.0,0.0,68.0,b'0'
5.0,b'thinner',50.0,94.0,6.4,55.0,b'1'
2.0,b'kerosene',60.0,107.0,14.2,33.0,b'1'
5.0,b'gasoline',30.0,90.0,12.0,27.0,b'1'
1.0,b'gasoline',140.0,94.0,3.3,52.0,b'0'
3.0,b'kerosene',60.0,90.0,11.9,18.0,b'1'
1.0,b'kerosene',120.0,96.0,2.2,65.0,b'0'
4.0,b'thinner',80.0,105.0,11.3,26.0,b'1'
1.0,b'kerosene',150.0,93.0,4.0,22.0,b'1'
3.0,b'kerosene',100.0,104.0,9.7,27.0,b'1'
4.0,b'kerosene',50.0,96.0,0.0,72.0,b'0'
5.0,b'thinner',20.0,88.0,13.3,27.0,b'1'
1.0,b'gasoline',50.0,105.0,12.5,21.0,b'1'
4.0,b'thinner',40.0,90.0,12.3,23.0,b'1'
4.0,b'kerosene',70.0,91.0,11.0,18.0,b'1'
2.0,b'gasoline',40.0,93.0,14.5,48.0,b'1'
3.0,b'kerosene',30.0,89.0,13.5,30.0,b'1'
2.0,b'gasoline',70.0,104.0,11.0,20.0,b'1'
2.0,b'kerosene',10.0,90.0,11.8,6.0,b'1'
3.0,b'kerosene',120.0,89.0,4.0,11.0,b'0'
2.0,b'gasoline',30.0,103.0,7.0,65.0,b'1'
2.0,b'gasoline',170.0,92.0,3.8,22.0,b'0'
1.0,b'kerosene',60.0,85.0,5.8,3.0,b'1'
7.0,b'lpg',100.0,94.0,6.0,20.0,b'1'
2.0,b'gasoline',40.0,93.0,13.5,50.0,b'1'
4.0,b'gasoline',20.0,108.0,15.2,34.0,b'1'
1.0,b'kerosene',60.0,106.0,12.5,25.0,b'1'
3.0,b'gasoline',90.0,104.0,0.0,70.0,b'0'
3.0,b'thinner',60.0,108.0,14.5,35.0,b'1'
3.0,b'gasoline',160.0,93.0,5.3,33.0,b'0'
2.0,b'gasoline',180.0,92.0,2.2,10.0,b'0'
4.0,b'gasoline',150.0,91.0,4.3,23.0,b'0'
5.0,b'kerosene',60.0,102.0,0.0,75.0,b'0'
5.0,b'kerosene',10.0,96.0,3.2,68.0,b'0'
1.0,b'gasoline',130.0,103.0,5.6,40.0,b'1'
3.0,b'gasoline',120.0,96.0,0.0,72.0,b'0'
6.0,b'lpg',130.0,108.0,0.0,75.0,b'0'
1.0,b'kerosene',150.0,89.0,4.4,13.0,b'1'
6.0,b'lpg',40.0,90.0,10.0,10.0,b'1'
2.0,b'gasoline',100.0,90.0,9.9,15.0,b'1'
5.0,b'gasoline',120.0,102.0,7.0,40.0,b'0'
1.0,b'kerosene',180.0,90.0,2.9,13.0,b'0'
7.0,b'lpg',170.0,84.0,3.6,4.0,b'0'
5.0,b'thinner',100.0,104.0,7.4,24.0,b'0'
5.0,b'kerosene',120.0,102.0,7.0,40.0,b'0'
2.0,b'kerosene',150.0,86.0,5.2,4.0,b'0'
1.0,b'thinner',20.0,91.0,13.6,22.0,b'1'
5.0,b'kerosene',190.0,87.0,2.5,6.0,b'0'
1.0,b'kerosene',180.0,93.0,3.6,34.0,b'0'
2.0,b'gasoline',150.0,105.0,4.3,42.0,b'0'
2.0,b'kerosene',160.0,94.0,6.0,30.0,b'0'
1.0,b'kerosene',150.0,96.0,0.0,72.0,b'0'
4.0,b'kerosene',30.0,75.0,0.0,1.0,b'0'
6.0,b'lpg',20.0,90.0,13.2,18.0,b'1'
2.0,b'thinner',160.0,94.0,3.6,46.0,b'0'
5.0,b'thinner',180.0,93.0,2.2,12.0,b'0'
1.0,b'thinner',40.0,90.0,12.3,23.0,b'1'
5.0,b'thinner',40.0,85.0,11.3,17.0,b'1'
5.0,b'gasoline',160.0,94.0,2.7,52.0,b'0'
2.0,b'kerosene',40.0,90.0,11.0,7.0,b'1'
2.0,b'thinner',110.0,105.0,7.4,44.0,b'0'
2.0,b'gasoline',140.0,91.0,5.2,24.0,b'1'
2.0,b'gasoline',60.0,105.0,12.2,23.0,b'1'
3.0,b'thinner',190.0,86.0,2.2,5.0,b'0'
4.0,b'gasoline',20.0,113.0,15.2,50.0,b'1'
1.0,b'gasoline',80.0,110.0,11.6,38.0,b'1'
2.0,b'kerosene',30.0,86.0,7.4,3.0,b'1'
1.0,b'thinner',40.0,107.0,14.4,47.0,b'1'
4.0,b'thinner',60.0,109.0,13.8,46.0,b'1'
4.0,b'kerosene',100.0,85.0,3.7,3.0,b'0'
6.0,b'lpg',50.0,90.0,11.0,14.0,b'1'
5.0,b'thinner',10.0,110.0,15.2,36.0,b'1'
2.0,b'thinner',190.0,92.0,2.0,19.0,b'0'
2.0,b'gasoline',20.0,76.0,1.0,1.0,b'0'
4.0,b'thinner',60.0,85.0,5.8,3.0,b'0'
4.0,b'gasoline',150.0,95.0,2.0,55.0,b'0'
2.0,b'kerosene',170.0,78.0,1.4,2.0,b'0'
4.0,b'kerosene',150.0,94.0,3.8,47.0,b'0'
1.0,b'kerosene',40.0,89.0,13.1,21.0,b'1'
5.0,b'gasoline',40.0,91.0,10.3,11.0,b'1'
3.0,b'gasoline',100.0,104.0,8.6,46.0,b'1'
2.0,b'thinner',90.0,105.0,13.2,33.0,b'1'
1.0,b'thinner',130.0,91.0,6.8,14.0,b'1'
4.0,b'gasoline',180.0,90.0,2.9,13.0,b'0'
4.0,b'thinner',40.0,90.0,10.0,10.0,b'1'
1.0,b'gasoline',40.0,92.0,13.5,25.0,b'1'
1.0,b'gasoline',70.0,106.0,12.0,46.0,b'1'
7.0,b'lpg',80.0,105.0,10.6,25.0,b'1'
2.0,b'kerosene',20.0,92.0,12.3,16.0,b'1'
3.0,b'thinner',80.0,106.0,12.0,44.0,b'0'
3.0,b'thinner',10.0,95.0,12.0,60.0,b'1'
1.0,b'kerosene',90.0,104.0,0.0,70.0,b'0'
2.0,b'kerosene',110.0,108.0,7.8,38.0,b'0'
4.0,b'kerosene',70.0,108.0,9.7,52.0,b'0'
2.0,b'kerosene',80.0,96.0,2.8,66.0,b'0'
1.0,b'thinner',40.0,90.0,10.0,12.0,b'1'
2.0,b'gasoline',20.0,92.0,12.0,9.0,b'1'
4.0,b'kerosene',110.0,106.0,10.0,26.0,b'0'
2.0,b'kerosene',30.0,95.0,6.5,60.0,b'1'
2.0,b'thinner',110.0,79.0,3.1,2.0,b'0'
6.0,b'lpg',120.0,87.0,7.0,7.0,b'1'
2.0,b'kerosene',10.0,105.0,12.9,8.0,b'1'
2.0,b'kerosene',60.0,90.0,11.9,18.0,b'1'
2.0,b'gasoline',180.0,105.0,1.1,65.0,b'0'
3.0,b'thinner',150.0,93.0,4.4,40.0,b'0'
5.0,b'gasoline',90.0,104.0,0.0,70.0,b'0'
2.0,b'gasoline',40.0,96.0,0.0,68.0,b'0'
5.0,b'kerosene',100.0,105.0,4.4,55.0,b'0'
7.0,b'lpg',110.0,100.0,7.0,17.0,b'1'
5.0,b'gasoline',100.0,105.0,10.4,28.0,b'1'
2.0,b'gasoline',70.0,88.0,10.7,17.0,b'1'
1.0,b'gasoline',90.0,106.0,12.5,35.0,b'1'
4.0,b'gasoline',60.0,86.0,9.5,13.0,b'1'
2.0,b'gasoline',100.0,89.0,4.9,12.0,b'1'
3.0,b'kerosene',60.0,103.0,4.4,65.0,b'1'
7.0,b'lpg',110.0,104.0,8.7,33.0,b'1'
4.0,b'thinner',190.0,94.0,2.9,14.0,b'0'
5.0,b'thinner',140.0,74.0,0.0,1.0,b'0'
2.0,b'kerosene',110.0,104.0,6.7,46.0,b'0'
5.0,b'gasoline',30.0,101.0,0.4,70.0,b'0'
6.0,b'lpg',140.0,102.0,5.2,34.0,b'1'
3.0,b'kerosene',70.0,106.0,12.5,44.0,b'1'
5.0,b'gasoline',120.0,92.0,5.7,20.0,b'1'
4.0,b'kerosene',160.0,87.0,4.0,17.0,b'0'
1.0,b'thinner',130.0,92.0,8.3,32.0,b'1'
1.0,b'thinner',110.0,96.0,0.0,70.0,b'0'
6.0,b'lpg',20.0,107.0,1.1,68.0,b'0'
2.0,b'thinner',120.0,103.0,5.7,24.0,b'1'
4.0,b'kerosene',90.0,104.0,8.5,51.0,b'0'
4.0,b'gasoline',180.0,98.0,3.7,27.0,b'0'
4.0,b'gasoline',120.0,101.0,5.7,18.0,b'1'
2.0,b'gasoline',30.0,107.0,13.3,52.0,b'1'
5.0,b'gasoline',180.0,101.0,3.2,42.0,b'0'
4.0,b'kerosene',80.0,106.0,10.6,22.0,b'1'
5.0,b'thinner',110.0,95.0,3.4,55.0,b'0'
2.0,b'gasoline',70.0,89.0,9.3,9.0,b'1'
4.0,b'gasoline',10.0,110.0,15.7,42.0,b'1'
4.0,b'thinner',50.0,92.0,14.9,42.0,b'1'
7.0,b'lpg',10.0,109.0,15.2,21.0,b'1'
3.0,b'thinner',120.0,96.0,1.9,66.0,b'0'
4.0,b'gasoline',110.0,106.0,2.7,65.0,b'0'
5.0,b'gasoline',100.0,104.0,8.8,40.0,b'0'
4.0,b'thinner',130.0,105.0,3.7,52.0,b'0'
6.0,b'lpg',100.0,87.0,8.5,17.0,b'1'
5.0,b'kerosene',90.0,106.0,12.8,28.0,b'1'
3.0,b'thinner',110.0,103.0,7.5,22.0,b'1'
3.0,b'thinner',110.0,89.0,7.5,5.0,b'0'
3.0,b'gasoline',100.0,91.0,7.5,19.0,b'1'
1.0,b'thinner',50.0,107.0,14.2,35.0,b'1'
2.0,b'thinner',190.0,96.0,2.9,26.0,b'0'
1.0,b'thinner',90.0,106.0,12.2,36.0,b'1'
5.0,b'gasoline',100.0,89.0,7.1,7.0,b'0'
4.0,b'kerosene',170.0,91.0,3.7,21.0,b'0'
5.0,b'thinner',60.0,90.0,9.6,12.0,b'1'
3.0,b'gasoline',120.0,106.0,7.7,27.0,b'1'
5.0,b'gasoline',90.0,106.0,6.1,55.0,b'0'
1.0,b'kerosene',160.0,94.0,2.7,52.0,b'0'
5.0,b'kerosene',110.0,87.0,5.2,11.0,b'0'
2.0,b'thinner',130.0,92.0,3.7,21.0,b'1'
6.0,b'lpg',160.0,93.0,5.6,14.0,b'0'
2.0,b'kerosene',100.0,88.0,7.0,5.0,b'0'
5.0,b'gasoline',180.0,94.0,2.6,46.0,b'0'
4.0,b'thinner',70.0,88.0,10.7,17.0,b'1'
1.0,b'thinner',50.0,108.0,13.2,52.0,b'1'
6.0,b'lpg',160.0,84.0,3.1,3.0,b'0'
3.0,b'thinner',30.0,96.0,2.2,67.0,b'1'
4.0,b'gasoline',190.0,97.0,2.8,44.0,b'0'
3.0,b'kerosene',100.0,103.0,9.1,44.0,b'1'
1.0,b'thinner',30.0,87.0,12.0,21.0,b'1'
1.0,b'gasoline',100.0,88.0,4.6,11.0,b'1'
5.0,b'gasoline',30.0,92.0,10.9,11.0,b'1'
4.0,b'thinner',100.0,103.0,6.5,23.0,b'1'
7.0,b'lpg',60.0,85.0,5.8,3.0,b'0'
7.0,b'lpg',20.0,92.0,13.5,19.0,b'1'
3.0,b'thinner',40.0,92.0,13.5,25.0,b'1'
2.0,b'kerosene',40.0,87.0,10.0,13.0,b'1'
4.0,b'kerosene',70.0,106.0,13.5,36.0,b'1'
1.0,b'thinner',140.0,90.0,2.9,8.0,b'1'
7.0,b'lpg',10.0,96.0,0.0,72.0,b'0'
2.0,b'kerosene',180.0,103.0,2.5,52.0,b'0'
2.0,b'thinner',170.0,97.0,3.6,44.0,b'0'
5.0,b'thinner',30.0,110.0,16.1,42.0,b'1'
3.0,b'kerosene',150.0,93.0,6.3,14.0,b'0'
3.0,b'thinner',130.0,92.0,8.3,32.0,b'0'
7.0,b'lpg',150.0,92.0,4.8,25.0,b'1'
2.0,b'thinner',30.0,110.0,14.8,36.0,b'1'
3.0,b'kerosene',50.0,107.0,14.4,33.0,b'1'
2.0,b'gasoline',120.0,105.0,7.8,35.0,b'1'
1.0,b'gasoline',170.0,91.0,2.8,13.0,b'0'
3.0,b'gasoline',80.0,102.0,0.0,68.0,b'0'
4.0,b'kerosene',170.0,95.0,3.2,47.0,b'0'
2.0,b'gasoline',170.0,96.0,3.2,40.0,b'0'
4.0,b'gasoline',90.0,90.0,10.4,14.0,b'1'
3.0,b'gasoline',40.0,110.0,14.4,38.0,b'1'
5.0,b'kerosene',90.0,103.0,0.0,75.0,b'0'
6.0,b'lpg',190.0,92.0,1.4,11.0,b'0'
2.0,b'kerosene',80.0,80.0,3.2,2.0,b'0'
4.0,b'thinner',120.0,105.0,7.2,38.0,b'0'
2.0,b'gasoline',140.0,87.0,4.5,6.0,b'1'
2.0,b'gasoline',40.0,90.0,10.0,12.0,b'1'
5.0,b'gasoline',170.0,83.0,2.0,3.0,b'0'
5.0,b'thinner',10.0,110.0,15.4,48.0,b'1'
5.0,b'thinner',20.0,92.0,13.2,21.0,b'1'
5.0,b'gasoline',190.0,91.0,3.3,13.0,b'0'
5.0,b'kerosene',140.0,96.0,0.0,75.0,b'0'
2.0,b'kerosene',50.0,89.0,10.0,13.0,b'1'
2.0,b'gasoline',160.0,92.0,6.3,28.0,b'0'
4.0,b'thinner',40.0,107.0,15.2,44.0,b'1'
4.0,b'gasoline',60.0,105.0,12.2,23.0,b'1'
3.0,b'kerosene',140.0,89.0,5.0,13.0,b'0'
4.0,b'gasoline',80.0,105.0,10.6,25.0,b'1'
3.0,b'kerosene',120.0,95.0,3.6,55.0,b'0'
4.0,b'kerosene',20.0,96.0,0.0,72.0,b'0'
5.0,b'kerosene',40.0,90.0,10.0,10.0,b'1'
6.0,b'lpg',30.0,108.0,11.5,25.0,b'1'
3.0,b'kerosene',100.0,105.0,4.4,55.0,b'0'
5.0,b'kerosene',190.0,96.0,0.0,67.0,b'0'
7.0,b'lpg',170.0,101.0,3.4,38.0,b'0'
5.0,b'gasoline',90.0,91.0,10.2,19.0,b'1'
2.0,b'thinner',60.0,108.0,14.2,44.0,b'1'
4.0,b'thinner',60.0,84.0,0.0,1.0,b'0'
4.0,b'gasoline',70.0,92.0,11.2,19.0,b'1'
5.0,b'kerosene',30.0,103.0,7.0,65.0,b'0'
2.0,b'gasoline',140.0,94.0,3.3,52.0,b'0'
4.0,b'thinner',10.0,106.0,12.3,14.0,b'1'
4.0,b'kerosene',80.0,106.0,12.6,35.0,b'1'
3.0,b'kerosene',20.0,91.0,11.5,11.0,b'1'
4.0,b'kerosene',90.0,106.0,12.0,46.0,b'0'
3.0,b'kerosene',70.0,90.0,13.0,30.0,b'1'
